date,coffee,china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index
2001-10-02,113.0,,3399308.0,46.75,,,22.79,-13050.0,6.57,31.18
2001-10-03,113.22,,3397985.0,46.0,,,22.08,,6.71,31.34
2001-10-04,112.96,,3383985.0,46.5,,,22.63,,6.65,31.97
2001-10-05,112.79,,3380485.0,46.65,,,22.39,,6.57,33.39
2001-10-08,112.57,,3377485.0,45.9,,,22.45,,6.27,35.12
2001-10-09,113.35,,3376465.0,45.35,,,22.48,-11867.0,6.15,34.83
2001-10-10,113.65,,3374136.0,45.35,,,22.53,,6.27,31.6
2001-10-11,114.48,,3366886.0,44.65,,,23.34,,6.46,31.5
2001-10-12,113.61,,3363386.0,44.7,,,22.5,,6.44,35.27
2001-10-15,113.82,,3351955.0,43.85,,,22.29,,6.48,35.31
2001-10-16,113.95,,3346395.0,43.9,,,22.0,-12606.0,6.62,32.88
2001-10-17,114.34,,3342143.0,44.75,,,21.81,,6.63,35.08
2001-10-18,114.46,,3340858.0,45.6,,,21.31,,6.5600000000000005,34.95
2001-10-19,114.88,,3333133.0,43.85,,,21.83,,6.73,34.11
2001-10-22,115.74,,3324262.0,42.5,,,21.76,,6.64,32.25
2001-10-23,115.88,,3316877.0,43.55,,,21.85,-13418.0,6.63,32.0
2001-10-24,115.57,,3311320.0,43.3,,,22.33,,6.88,30.95
2001-10-25,115.68,,3297559.0,44.3,,,22.01,,6.79,29.46
2001-10-26,115.54,,3290829.0,43.4,,,22.03,,6.72,28.42
2001-10-29,114.27,,3277581.0,43.65,,,22.15,,6.77,31.64
2001-10-30,114.41,,3271831.0,43.35,,,21.87,-14193.0,6.85,33.46
2001-10-31,114.86,,3265831.0,43.9,,,21.18,,6.74,33.56
2001-11-01,114.55,,3262081.0,45.2,,,20.39,,6.66,32.31
2001-11-02,114.46,,3260331.0,45.4,,,20.18,,6.63,30.71
2001-11-05,114.91,,3256082.0,46.85,,,20.02,,6.85,30.5
2001-11-06,115.12,,3245132.0,48.0,,,19.92,-10271.0,7.05,28.8
2001-11-07,114.98,,3240072.0,47.3,,,20.09,,7.19,29.13
2001-11-08,115.16,,3233401.0,45.75,,,21.17,,7.26,28.62
2001-11-09,115.1,,3223013.0,44.7,,,22.22,,7.11,27.44
2001-11-12,115.18,,3199558.0,44.7,,,21.23,,7.14,29.35
2001-11-13,116.53,,3184427.0,44.85,,,21.67,-9980.0,7.24,26.47
2001-11-14,116.25,,3174701.0,49.7,,,19.74,,7.4,26.56
2001-11-15,116.51,,3164221.0,48.4,,,17.45,,7.36,25.56
2001-11-16,116.41,,3161471.0,48.65,,,18.03,,7.31,25.07
2001-11-19,117.04,,3155988.0,45.95,,,17.72,,7.42,24.46
2001-11-20,116.62,,3154988.0,46.15,,,19.15,-2043.0,7.34,24.12
2001-11-21,117.15,,3102291.0,46.4,,,18.96,,7.52,24.19
2001-11-22,117.29,,,,,,,,,
2001-11-23,117.34,,,,,,,,,23.25
2001-11-26,117.11,,3072192.0,45.75,,,18.69,,7.57,23.79
2001-11-27,116.89,,3018426.0,42.4,,,19.48,-6430.0,7.57,24.0
2001-11-28,116.17,,3004394.0,42.4,,,19.22,,7.5600000000000005,25.9
2001-11-29,116.13,,2997860.0,42.0,,,18.62,,7.7,25.18
2001-11-30,116.13,,2963792.0,42.6,,,19.44,,7.68,23.84
2001-12-03,115.96,,2937944.0,42.2,,,20.09,,7.64,25.77
2001-12-04,116.08,,2931943.0,41.5,,,19.65,-9747.0,7.7,24.08
2001-12-05,116.41,,2931643.0,42.1,,,19.49,,7.79,23.02
2001-12-06,115.64,,2929428.0,42.0,,,18.54,,7.84,23.71
2001-12-07,116.07,,2923334.0,43.0,,,19.04,,7.75,23.49
2001-12-10,116.26,,2905297.0,43.5,,,18.37,,7.51,25.62
2001-12-11,116.05,,2902201.0,43.9,,,18.08,-9397.0,7.35,25.3
2001-12-12,115.33,,2895952.0,44.35,,,18.36,,7.35,24.87
2001-12-13,115.8,,2893595.0,44.15,,,18.12,,7.4,25.91
2001-12-14,114.93,,,43.8,,,19.23,,7.41,24.63
2001-12-17,114.93,,2882520.0,46.35,,,19.22,,7.37,24.26
2001-12-18,115.15,,2880560.0,46.1,,,19.36,-10173.0,7.03,23.29
2001-12-19,115.48,,2873535.0,46.9,,,19.8,,6.95,22.58
2001-12-20,115.59,,2872188.0,49.6,,,19.28,,7.07,23.67
2001-12-21,116.98,,,46.65,,,19.62,,7.12,22.5
2001-12-24,117.91,,,,,,,,,22.62
2001-12-25,118.05,,,,,,,-6619.0,,
2001-12-26,117.85,,2858779.0,,,,21.27,,,22.29
2001-12-27,117.57,,2857629.0,46.5,,,20.9,,7.3,21.59
2001-12-28,117.25,,2857104.0,46.2,,,20.41,,7.39,21.4
2001-12-31,116.75,,,,26303.0,,19.84,,,23.8
2002-01-01,116.84,,,,,,,-5786.0,,
2002-01-02,115.79,,2853653.0,47.35,,,21.01,,7.71,22.71
2002-01-03,116.11,,2853403.0,47.5,,,20.37,,7.65,21.34
2002-01-04,116.33,,2841150.0,48.55,,,21.62,,7.64,20.45
2002-01-07,116.33,,2840150.0,48.25,,,21.48,,7.71,21.94
2002-01-08,116.83,,2837652.0,48.55,,,21.25,-5701.0,7.8,21.83
2002-01-09,117.01,,2837652.0,50.85,,,20.18,,8.03,22.13
2002-01-10,116.88,,2824367.0,51.3,,,20.38,,7.92,22.36
2002-01-11,116.64,,2823367.0,49.55,,,19.68,,7.76,22.6
2002-01-14,116.64,,2819117.0,50.4,,,18.89,,7.62,23.58
2002-01-15,117.29,,2814348.0,50.25,,,18.9,-532.0,7.83,22.7
2002-01-16,117.59,,2808798.0,49.25,,,18.86,,7.86,23.45
2002-01-17,117.85,,2808048.0,48.85,,,17.97,,7.48,22.25
2002-01-18,117.64,,,47.4,,,18.0,,7.3,22.52
2002-01-21,117.67,,2804978.0,,,,,,,
2002-01-22,117.7,,2803588.0,46.8,,,18.34,-1959.0,7.43,23.61
2002-01-23,118.43,,2805192.0,46.75,,,19.5,,7.31,21.88
2002-01-24,118.64,,2802442.0,46.45,,,19.7,,6.97,21.15
2002-01-25,119.85,,2798084.0,45.9,,,19.99,,7.13,21.01
2002-01-28,120.04,,2793493.0,45.05,,,20.05,,7.18,21.14
2002-01-29,119.62,,2787924.0,44.7,,,19.58,-8192.0,6.75,24.35
2002-01-30,119.76,,2777063.0,45.15,,,19.08,,6.57,23.22
2002-01-31,120.21,,2762405.0,45.1,,,19.48,,6.38,21.09
2002-02-01,119.69,,2751011.0,45.45,,,20.38,,6.35,21.12
2002-02-04,118.95,,2734476.0,45.5,,,20.07,,6.24,24.87
2002-02-05,119.41,,2727296.0,44.85,,,20.07,-11836.0,6.34,25.45
2002-02-06,119.52,,2713757.0,45.1,,,19.78,,6.39,26.09
2002-02-07,119.16,,2700939.0,44.8,,,19.64,,6.28,25.11
2002-02-08,118.98,,2690894.0,44.55,,,20.26,,6.18,23.26
2002-02-11,118.44,,2674107.0,43.1,,,21.41,,6.0,21.78
2002-02-12,118.25,,2662360.0,43.0,,,20.73,-14929.0,6.15,21.62
2002-02-13,118.83,,2657310.0,43.4,,,21.18,,6.28,20.85
2002-02-14,118.4,,2649952.0,43.75,,,21.23,,6.26,21.77
2002-02-15,118.55,,,44.1,,,21.5,,6.25,22.37
2002-02-18,118.81,,2628551.0,,,,,,,
2002-02-19,118.33,,2628501.0,43.8,,,20.88,-13059.0,6.28,24.43
2002-02-20,118.93,,2620785.0,47.05,,,20.29,,6.4,22.66
2002-02-21,119.16,,2600093.0,49.0,,,20.95,,6.34,23.8
2002-02-22,118.48,,2599279.0,48.0,,,21.07,,6.31,22.86
2002-02-25,119.13,,2588493.0,47.05,,,20.48,,6.37,21.84
2002-02-26,119.82,,2588243.0,45.85,,,21.41,-6995.0,6.36,21.68
2002-02-27,119.53,,2584924.0,44.65,,,21.29,,5.89,21.49
2002-02-28,119.16,,2572891.0,44.75,,,21.74,,5.99,21.59
2002-03-01,119.4,,2572141.0,45.85,,,22.4,,5.97,19.96
2002-03-04,118.81,,2550040.0,45.75,,,22.45,,5.96,20.5
2002-03-05,118.57,,2542541.0,46.8,,,23.17,-8375.0,6.04,20.3
2002-03-06,117.96,,2537370.0,48.25,,,23.15,,6.0,19.94
2002-03-07,116.8,,2536256.0,47.4,,,23.71,,6.06,20.04
2002-03-08,117.99,,2530416.0,48.45,,,23.84,,6.18,19.27
2002-03-11,117.78,,2529166.0,52.85,,,24.31,,6.21,19.84
2002-03-12,117.8,,2528441.0,55.4,,,24.2,7309.0,6.09,19.59
2002-03-13,117.96,,2523532.0,54.4,,,24.16,,6.19,19.46
2002-03-14,117.29,,2515904.0,54.3,,,24.56,,6.27,19.2
2002-03-15,117.18,,2513904.0,54.75,,,24.51,,6.26,18.42
2002-03-18,117.46,,2511904.0,50.6,,,25.11,,6.22,18.93
2002-03-19,117.6,,2505100.0,53.35,,,24.88,8959.0,6.03,18.16
2002-03-20,117.22,,2488600.0,56.0,,,24.9,,6.01,18.46
2002-03-21,117.52,,2438670.0,53.95,,,25.61,,5.78,18.15
2002-03-22,118.05,,2394671.0,54.3,,,25.35,,5.91,17.77
2002-03-25,118.1,,2392688.0,54.45,,,24.99,,6.02,18.48
2002-03-26,118.14,,2389438.0,55.05,,,25.36,10350.0,6.08,18.13
2002-03-27,118.54,,2384784.0,55.95,,,25.87,,6.0,17.7
2002-03-28,118.62,,2382784.0,57.2,,,26.31,,5.93,17.4
2002-03-29,118.62,,,,,,,,,
2002-04-01,117.77,,2375434.0,58.5,,,26.88,,5.77,18.73
2002-04-02,117.92,,2363612.0,59.35,,,27.71,15066.0,5.83,19.16
2002-04-03,117.68,,2350733.0,59.45,,,27.56,,5.66,20.2
2002-04-04,117.94,,2341156.0,56.8,,,26.58,,5.62,19.78
2002-04-05,117.69,,2335033.0,55.0,,,26.21,,5.7,19.13
2002-04-08,118.2,,2335033.0,54.05,,,26.54,,5.59,19.61
2002-04-09,117.56,,2331783.0,56.1,,,25.82,10362.0,5.62,19.47
2002-04-10,117.56,,2324015.0,56.05,,,26.13,,5.68,18.19
2002-04-11,117.37,,2314731.0,54.95,,,24.99,,5.51,20.3
2002-04-12,117.74,,2311484.0,53.2,,,23.47,,5.55,19.42
2002-04-15,117.73,,2306735.0,53.15,,,24.57,,5.58,19.82
2002-04-16,117.37,,2298701.0,53.0,,,24.75,8192.0,5.66,18.11
2002-04-17,116.6,,2294286.0,53.5,,,25.94,,5.71,18.43
2002-04-18,116.39,,2291536.0,55.75,,,26.18,,5.75,19.29
2002-04-19,116.29,,2287769.0,53.05,,,26.38,,6.17,18.3
2002-04-22,116.44,,2282739.0,53.85,,,26.27,,6.09,19.77
2002-04-23,116.57,,2275029.0,54.4,,,26.62,9767.0,6.07,20.28
2002-04-24,116.15,,2272529.0,52.85,,,26.38,,6.08,20.77
2002-04-25,115.45,,2271529.0,50.5,,,26.73,,5.91,20.95
2002-04-26,115.04,,2270279.0,49.7,,,27.11,,5.83,22.14
2002-04-29,114.89,,2272179.0,49.4,,,27.57,,5.9,24.05
2002-04-30,115.19,,2265365.0,50.7,,,27.29,-162.0,5.68,21.91
2002-05-01,114.54,,2263796.0,49.5,,,26.75,,5.2,20.06
2002-05-02,114.87,,2265798.0,48.85,,,26.24,,5.46,20.07
2002-05-03,113.59,,2266085.0,49.0,,,26.62,,5.36,20.19
2002-05-06,113.66,,2254586.0,48.8,,,26.12,,5.47,22.56
2002-05-07,113.92,,2254086.0,49.0,,,26.63,-2515.0,5.31,21.94
2002-05-08,114.91,,2252336.0,48.4,,,27.85,,5.41,20.39
2002-05-09,114.52,,2255085.0,47.3,,,27.68,,5.44,21.56
2002-05-10,113.92,,2254835.0,47.5,,,27.99,,5.49,22.41
2002-05-13,114.15,,2254287.0,46.75,,,28.38,,5.84,20.72
2002-05-14,115.09,,2254287.0,47.5,,,29.36,-7749.0,5.89,19.35
2002-05-15,114.12,,2257252.0,47.45,,,28.15,,5.85,19.19
2002-05-16,114.13,,2257252.0,48.4,,,27.95,,5.98,18.5
2002-05-17,113.0,,2251252.0,48.4,,,28.18,,5.86,17.7
2002-05-20,112.82,,2247088.0,49.3,,,28.33,,5.79,19.24
2002-05-21,112.8,,2246763.0,52.7,,,27.33,-7825.0,5.6,20.05
2002-05-22,112.33,,2246013.0,50.7,,,26.37,,5.72,19.58
2002-05-23,112.79,,2243013.0,50.7,,,26.15,,5.62,18.23
2002-05-24,112.8,,2238091.0,51.4,,,25.88,,5.65,18.9
2002-05-27,112.82,,,,,,,,,
2002-05-28,112.1,,2234993.0,50.6,,,25.27,-6073.0,5.67,20.31
2002-05-29,111.62,,2230993.0,51.65,,,25.76,,5.77,20.39
2002-05-30,111.17,,2230243.0,51.6,,,24.67,,5.78,20.61
2002-05-31,111.81,,2228031.0,51.9,,,25.31,,5.9,19.98
2002-06-03,111.3,,2215741.0,51.2,,,25.08,,5.77,23.37
2002-06-04,111.09,,2215845.0,50.85,,,25.33,-6610.0,5.75,23.89
2002-06-05,111.35,,2215848.0,50.15,,,24.89,,5.75,22.61
2002-06-06,110.83,,2219849.0,50.25,,,24.79,,5.57,24.16
2002-06-07,110.99,,2217489.0,49.15,,,24.75,,5.62,23.51
2002-06-10,111.1,,2217489.0,49.5,,,24.29,,5.55,23.72
2002-06-11,110.68,,2214494.0,49.35,,,24.12,-7931.0,5.39,24.45
2002-06-12,111.0,,2214494.0,48.9,,,24.64,,5.25,24.15
2002-06-13,111.15,,2215459.0,47.2,,,25.64,,5.3,25.02
2002-06-14,110.76,,2196673.0,46.45,,,25.94,,5.26,25.96
2002-06-17,110.8,,2195620.0,47.1,,,26.09,,5.03,24.64
2002-06-18,110.2,,2193335.0,46.55,,,25.43,-14788.0,5.16,24.24
2002-06-19,109.67,,2190756.0,46.45,,,25.31,,5.05,26.06
2002-06-20,108.94,,2189756.0,47.8,,,25.53,,5.02,27.48
2002-06-21,108.19,,2189712.0,47.1,,,25.82,,4.99,27.23
2002-06-24,108.2,,2186392.0,47.9,,,26.47,,5.2,26.98
2002-06-25,107.57,,2185892.0,47.2,,,26.32,-15019.0,5.4,27.84
2002-06-26,106.56,,2185892.0,46.9,,,26.76,,5.36,28.42
2002-06-27,106.37,,2185642.0,46.85,,,26.86,,5.68,26.29
2002-06-28,106.11,,2186894.0,46.5,,,26.86,,5.91,25.4
2002-07-01,106.51,,2186394.0,47.8,,,26.81,,5.16,27.11
2002-07-02,106.8,,2186112.0,49.9,,,26.77,-13185.0,5.49,28.96
2002-07-03,107.05,,,48.15,,,26.8,,5.6,29.42
2002-07-04,107.19,,,,,,,,,
2002-07-05,107.74,,2184996.0,,,,,,,27.11
2002-07-08,106.21,,2184746.0,48.5,,,26.07,,5.55,28.25
2002-07-09,105.65,,2182786.0,49.3,,,26.09,-12875.0,5.73,30.22
2002-07-10,106.08,,2182036.0,50.0,,,26.77,,5.86,34.1
2002-07-11,105.91,,2177999.0,51.9,,,26.83,,5.99,33.85
2002-07-12,105.89,,2177765.0,49.85,,,27.48,,5.99,32.94
2002-07-15,104.67,,2181013.0,49.0,,,27.07,,5.71,35.03
2002-07-16,104.49,,2181851.0,49.3,,,27.75,-9495.0,5.8100000000000005,36.65
2002-07-17,104.42,,2177663.0,49.75,,,27.88,,5.73,35.45
2002-07-18,104.47,,2177663.0,47.6,,,27.57,,6.03,35.12
2002-07-19,104.06,,2182438.0,47.35,,,27.83,,6.06,38.17
2002-07-22,104.75,,2182188.0,48.45,,,26.6,,6.16,41.87
2002-07-23,106.66,,2179938.0,48.8,,,26.31,-12494.0,6.17,44.92
2002-07-24,105.52,,2176339.0,47.8,,,26.87,,5.86,39.86
2002-07-25,105.12,,2180464.0,48.35,,,26.77,,5.92,39.27
2002-07-26,106.61,,2179874.0,48.4,,,26.54,,5.8100000000000005,35.51
2002-07-29,107.1,,2176375.0,47.25,,,26.55,,5.59,31.33
2002-07-30,106.8,,2174952.0,47.05,,,27.36,-13450.0,5.67,31.92
2002-07-31,107.41,,2169635.0,46.8,,,27.02,,5.8,32.03
2002-08-01,107.02,,2169635.0,47.5,,,26.47,,5.8100000000000005,36.95
2002-08-02,106.67,,2179685.0,48.1,,,26.84,,5.78,41.29
2002-08-05,107.27,,2178435.0,47.15,,,26.58,,5.79,45.08
2002-08-06,108.69,,2172630.0,47.35,,,27.17,-15056.0,5.84,42.03
2002-08-07,107.85,,2180404.0,47.35,,,26.5,,5.92,38.73
2002-08-08,108.66,,2169904.0,47.9,,,26.67,,5.98,36.33
2002-08-09,108.18,,2169119.0,47.55,,,26.86,,5.89,35.33
2002-08-12,107.41,,2175944.0,48.45,,,27.86,,5.7,37.05
2002-08-13,107.11,,2175680.0,47.9,,,27.9,-14149.0,5.89,35.82
2002-08-14,106.79,,2175607.0,48.2,,,28.15,,5.9,32.36
2002-08-15,106.72,,2175100.0,46.5,,,29.06,,6.1,29.43
