date, value
2012-11-08 00:00:00, 80.793
2012-11-09 00:00:00, 81.026
2012-11-12 00:00:00, 81.035
2012-11-13 00:00:00, 81.084
2012-11-14 00:00:00, 81.056
2012-11-15 00:00:00, 81.078
2012-11-16 00:00:00, 81.257
2012-11-19 00:00:00, 80.874
2012-11-20 00:00:00, 80.957
2012-11-21 00:00:00, 80.932
2012-11-22 00:00:00, 80.699
2012-11-23 00:00:00, 80.192
2012-11-26 00:00:00, 80.251
2012-11-27 00:00:00, 80.402
2012-11-28 00:00:00, 80.336
2012-11-29 00:00:00, 80.204
2012-11-30 00:00:00, 80.153
2012-12-03 00:00:00, 79.882
2012-12-04 00:00:00, 79.644
2012-12-05 00:00:00, 79.774
2012-12-06 00:00:00, 80.258
2012-12-07 00:00:00, 80.408
2012-12-10 00:00:00, 80.328
2012-12-11 00:00:00, 80.061
2012-12-12 00:00:00, 79.815
2012-12-13 00:00:00, 79.928
2012-12-14 00:00:00, 79.58
2012-12-17 00:00:00, 79.568
2012-12-18 00:00:00, 79.359
2012-12-19 00:00:00, 79.269
2012-12-20 00:00:00, 79.261
2012-12-21 00:00:00, 79.617
2012-12-24 00:00:00, 79.642
2012-12-25 00:00:00, 79.67
2012-12-26 00:00:00, 79.621
2012-12-27 00:00:00, 79.62
2012-12-28 00:00:00, 79.678
2012-12-31 00:00:00, 79.769
2013-01-01 00:00:00, 79.736
2013-01-02 00:00:00, 79.845
2013-01-03 00:00:00, 80.382
2013-01-04 00:00:00, 80.499
2013-01-07 00:00:00, 80.256
2013-01-08 00:00:00, 80.345
2013-01-09 00:00:00, 80.557
2013-01-10 00:00:00, 79.738
2013-01-11 00:00:00, 79.563
2013-01-14 00:00:00, 79.488
2013-01-15 00:00:00, 79.779
2013-01-16 00:00:00, 79.804
2013-01-17 00:00:00, 79.649
2013-01-18 00:00:00, 80.036
2013-01-21 00:00:00, 80.036
2013-01-22 00:00:00, 79.874
2013-01-23 00:00:00, 79.92
2013-01-24 00:00:00, 79.949
2013-01-25 00:00:00, 79.748
2013-01-28 00:00:00, 79.78
2013-01-29 00:00:00, 79.564
2013-01-30 00:00:00, 79.281
2013-01-31 00:00:00, 79.207
2013-02-01 00:00:00, 79.125
2013-02-04 00:00:00, 79.554
2013-02-05 00:00:00, 79.488
2013-02-06 00:00:00, 79.721
2013-02-07 00:00:00, 80.192
2013-02-08 00:00:00, 80.246
2013-02-11 00:00:00, 80.31
2013-02-12 00:00:00, 80.106
2013-02-13 00:00:00, 80.091
2013-02-14 00:00:00, 80.458
2013-02-15 00:00:00, 80.58
2013-02-18 00:00:00, 80.627
2013-02-19 00:00:00, 80.468
2013-02-20 00:00:00, 81.069
2013-02-21 00:00:00, 81.461
2013-02-22 00:00:00, 81.482
2013-02-25 00:00:00, 81.67
2013-02-26 00:00:00, 81.87
2013-02-27 00:00:00, 81.602
2013-02-28 00:00:00, 81.949
2013-03-01 00:00:00, 82.313
2013-03-04 00:00:00, 82.195
2013-03-05 00:00:00, 82.087
2013-03-06 00:00:00, 82.459
2013-03-07 00:00:00, 82.081
2013-03-08 00:00:00, 82.696
2013-03-11 00:00:00, 82.573
2013-03-12 00:00:00, 82.584
2013-03-13 00:00:00, 82.889
2013-03-14 00:00:00, 82.606
2013-03-15 00:00:00, 82.261
2013-03-18 00:00:00, 82.694
2013-03-19 00:00:00, 82.989
2013-03-20 00:00:00, 82.779
2013-03-21 00:00:00, 82.74
2013-03-22 00:00:00, 82.376
2013-03-25 00:00:00, 82.828
2013-03-26 00:00:00, 82.881
2013-03-27 00:00:00, 83.221
2013-03-28 00:00:00, 82.996
2013-03-29 00:00:00, 82.976
2013-04-01 00:00:00, 82.733
2013-04-02 00:00:00, 82.924
2013-04-03 00:00:00, 82.718
2013-04-04 00:00:00, 82.677
2013-04-05 00:00:00, 82.496
2013-04-08 00:00:00, 82.752
2013-04-09 00:00:00, 82.309
2013-04-10 00:00:00, 82.532
2013-04-11 00:00:00, 82.247
2013-04-12 00:00:00, 82.311
2013-04-15 00:00:00, 82.417
2013-04-16 00:00:00, 81.749
2013-04-17 00:00:00, 82.684
2013-04-18 00:00:00, 82.559
2013-04-19 00:00:00, 82.714
2013-04-22 00:00:00, 82.676
2013-04-23 00:00:00, 83.048
2013-04-24 00:00:00, 83.048
2013-04-25 00:00:00, 82.744
2013-04-26 00:00:00, 82.502
2013-04-29 00:00:00, 82.147
2013-04-30 00:00:00, 81.746
2013-05-01 00:00:00, 81.484
2013-05-02 00:00:00, 82.224
2013-05-03 00:00:00, 82.125
2013-05-06 00:00:00, 82.315
2013-05-07 00:00:00, 82.253
2013-05-08 00:00:00, 81.896
2013-05-09 00:00:00, 82.793
2013-05-10 00:00:00, 83.143
2013-05-13 00:00:00, 83.277
2013-05-14 00:00:00, 83.595
2013-05-15 00:00:00, 83.83
2013-05-16 00:00:00, 83.588
2013-05-17 00:00:00, 84.252
2013-05-20 00:00:00, 83.736
2013-05-21 00:00:00, 83.864
2013-05-22 00:00:00, 84.352
2013-05-23 00:00:00, 83.8
2013-05-24 00:00:00, 83.7
2013-05-27 00:00:00, 83.7
2013-05-28 00:00:00, 84.1
2013-05-29 00:00:00, 83.66
2013-05-30 00:00:00, 83.042
2013-05-31 00:00:00, 83.375
2013-06-03 00:00:00, 82.656
2013-06-04 00:00:00, 82.769
2013-06-05 00:00:00, 82.594
2013-06-06 00:00:00, 81.537
2013-06-07 00:00:00, 81.669
2013-06-10 00:00:00, 81.646
2013-06-11 00:00:00, 81.113
2013-06-12 00:00:00, 80.947
2013-06-13 00:00:00, 80.752
2013-06-14 00:00:00, 80.67
2013-06-17 00:00:00, 80.787
2013-06-18 00:00:00, 80.612
2013-06-19 00:00:00, 81.428
2013-06-20 00:00:00, 81.915
2013-06-21 00:00:00, 82.318
2013-06-24 00:00:00, 82.425
2013-06-25 00:00:00, 82.581
2013-06-26 00:00:00, 82.977
2013-06-27 00:00:00, 82.902
2013-06-28 00:00:00, 83.136
2013-07-01 00:00:00, 83.054
2013-07-02 00:00:00, 83.544
2013-07-03 00:00:00, 83.231
2013-07-04 00:00:00, 83.231
2013-07-05 00:00:00, 84.449
2013-07-08 00:00:00, 84.193
2013-07-09 00:00:00, 84.58
2013-07-10 00:00:00, 84.041
2013-07-11 00:00:00, 82.746
2013-07-12 00:00:00, 82.988
2013-07-15 00:00:00, 83.043
2013-07-16 00:00:00, 82.498
2013-07-17 00:00:00, 82.708
2013-07-18 00:00:00, 82.823
2013-07-19 00:00:00, 82.607
2013-07-22 00:00:00, 82.219
2013-07-23 00:00:00, 81.945
2013-07-24 00:00:00, 82.291
2013-07-25 00:00:00, 81.97
2013-07-26 00:00:00, 81.657
2013-07-29 00:00:00, 81.663
2013-07-30 00:00:00, 81.829
2013-07-31 00:00:00, 81.452
2013-08-01 00:00:00, 82.336
2013-08-02 00:00:00, 81.908
2013-08-05 00:00:00, 81.875
2013-08-06 00:00:00, 81.603
2013-08-07 00:00:00, 81.287
2013-08-08 00:00:00, 80.977
2013-08-09 00:00:00, 81.126
2013-08-12 00:00:00, 81.333
2013-08-13 00:00:00, 81.768
2013-08-14 00:00:00, 81.711
2013-08-15 00:00:00, 81.181
2013-08-16 00:00:00, 81.257
2013-08-19 00:00:00, 81.226
2013-08-20 00:00:00, 80.906
2013-08-21 00:00:00, 81.213
2013-08-22 00:00:00, 81.488
2013-08-23 00:00:00, 81.361
2013-08-26 00:00:00, 81.407
2013-08-27 00:00:00, 81.166
2013-08-28 00:00:00, 81.431
2013-08-29 00:00:00, 81.948
2013-08-30 00:00:00, 82.087
2013-09-02 00:00:00, 82.087
2013-09-03 00:00:00, 82.361
2013-09-04 00:00:00, 82.169
2013-09-05 00:00:00, 82.633
2013-09-06 00:00:00, 82.146
2013-09-09 00:00:00, 81.793
2013-09-10 00:00:00, 81.821
2013-09-11 00:00:00, 81.518
2013-09-12 00:00:00, 81.489
2013-09-13 00:00:00, 81.452
2013-09-16 00:00:00, 81.295
2013-09-17 00:00:00, 81.143
2013-09-18 00:00:00, 80.237
2013-09-19 00:00:00, 80.372
2013-09-20 00:00:00, 80.431
2013-09-23 00:00:00, 80.449
2013-09-24 00:00:00, 80.563
2013-09-25 00:00:00, 80.334
2013-09-26 00:00:00, 80.523
2013-09-27 00:00:00, 80.287
2013-09-30 00:00:00, 80.221
2013-10-01 00:00:00, 80.141
2013-10-02 00:00:00, 79.9
2013-10-03 00:00:00, 79.749
2013-10-04 00:00:00, 80.122
2013-10-07 00:00:00, 79.941
2013-10-08 00:00:00, 80.06
2013-10-09 00:00:00, 80.376
2013-10-10 00:00:00, 80.417
2013-10-11 00:00:00, 80.362
2013-10-14 00:00:00, 80.263
2013-10-15 00:00:00, 80.482
2013-10-16 00:00:00, 80.47
2013-10-17 00:00:00, 79.649
2013-10-18 00:00:00, 79.654
2013-10-21 00:00:00, 79.695
2013-10-22 00:00:00, 79.23
2013-10-23 00:00:00, 79.264
2013-10-24 00:00:00, 79.185
2013-10-25 00:00:00, 79.194
2013-10-28 00:00:00, 79.246
2013-10-29 00:00:00, 79.607
2013-10-30 00:00:00, 79.777
2013-10-31 00:00:00, 80.195
2013-11-01 00:00:00, 80.716
2013-11-04 00:00:00, 80.553
2013-11-05 00:00:00, 80.706
2013-11-06 00:00:00, 80.483
2013-11-07 00:00:00, 80.845
2013-11-08 00:00:00, 81.303
2013-11-11 00:00:00, 81.091
2013-11-12 00:00:00, 81.192
2013-11-13 00:00:00, 80.926
2013-11-14 00:00:00, 81.023
2013-11-15 00:00:00, 80.849
2013-11-18 00:00:00, 80.825
2013-11-19 00:00:00, 80.704
2013-11-20 00:00:00, 81.112
2013-11-21 00:00:00, 81.073
2013-11-22 00:00:00, 80.708
2013-11-25 00:00:00, 80.92
2013-11-26 00:00:00, 80.611
2013-11-27 00:00:00, 80.722
2013-11-28 00:00:00, 80.582
2013-11-29 00:00:00, 80.68
2013-12-02 00:00:00, 80.925
2013-12-03 00:00:00, 80.591
2013-12-04 00:00:00, 80.619
2013-12-05 00:00:00, 80.235
2013-12-06 00:00:00, 80.315
2013-12-09 00:00:00, 80.134
2013-12-10 00:00:00, 79.966
2013-12-11 00:00:00, 79.894
2013-12-12 00:00:00, 80.206
2013-12-13 00:00:00, 80.214
2013-12-16 00:00:00, 80.074
2013-12-17 00:00:00, 80.061
2013-12-18 00:00:00, 80.105
2013-12-19 00:00:00, 80.63
2013-12-20 00:00:00, 80.575
2013-12-23 00:00:00, 80.447
2013-12-24 00:00:00, 80.536
2013-12-25 00:00:00, 80.558
2013-12-26 00:00:00, 80.484
2013-12-27 00:00:00, 80.392
2013-12-30 00:00:00, 80.0
2013-12-31 00:00:00, 80.035
2014-01-01 00:00:00, 80.108
2014-01-02 00:00:00, 80.63
2014-01-03 00:00:00, 80.791
2014-01-06 00:00:00, 80.652
2014-01-07 00:00:00, 80.833
2014-01-08 00:00:00, 81.022
2014-01-09 00:00:00, 81.005
2014-01-10 00:00:00, 80.658
2014-01-13 00:00:00, 80.513
2014-01-14 00:00:00, 80.662
2014-01-15 00:00:00, 81.027
2014-01-16 00:00:00, 80.91
2014-01-17 00:00:00, 81.225
2014-01-20 00:00:00, 81.225
2014-01-21 00:00:00, 81.098
2014-01-22 00:00:00, 81.167
2014-01-23 00:00:00, 80.438
2014-01-24 00:00:00, 80.458
2014-01-27 00:00:00, 80.524
2014-01-28 00:00:00, 80.568
2014-01-29 00:00:00, 80.505
2014-01-30 00:00:00, 81.085
2014-01-31 00:00:00, 81.311
2014-02-03 00:00:00, 81.009
2014-02-04 00:00:00, 81.121
2014-02-05 00:00:00, 81.036
2014-02-06 00:00:00, 80.906
2014-02-07 00:00:00, 80.691
2014-02-10 00:00:00, 80.642
2014-02-11 00:00:00, 80.638
2014-02-12 00:00:00, 80.679
2014-02-13 00:00:00, 80.323
2014-02-14 00:00:00, 80.136
2014-02-17 00:00:00, 80.136
2014-02-18 00:00:00, 80.008
2014-02-19 00:00:00, 80.144
2014-02-20 00:00:00, 80.286
2014-02-21 00:00:00, 80.237
2014-02-24 00:00:00, 80.199
2014-02-25 00:00:00, 80.137
2014-02-26 00:00:00, 80.429
2014-02-27 00:00:00, 80.285
2014-02-28 00:00:00, 79.691
2014-03-03 00:00:00, 80.077
2014-03-04 00:00:00, 80.168
2014-03-05 00:00:00, 80.109
2014-03-06 00:00:00, 79.663
2014-03-07 00:00:00, 79.719
2014-03-10 00:00:00, 79.768
2014-03-11 00:00:00, 79.736
2014-03-12 00:00:00, 79.608
2014-03-13 00:00:00, 79.62
2014-03-14 00:00:00, 79.446
2014-03-17 00:00:00, 79.385
2014-03-18 00:00:00, 79.414
2014-03-19 00:00:00, 79.995
2014-03-20 00:00:00, 80.192
2014-03-21 00:00:00, 80.105
2014-03-24 00:00:00, 79.934
2014-03-25 00:00:00, 79.944
2014-03-26 00:00:00, 80.032
2014-03-27 00:00:00, 80.111
2014-03-28 00:00:00, 80.176
2014-03-31 00:00:00, 80.1
2014-04-01 00:00:00, 80.094
2014-04-02 00:00:00, 80.215
2014-04-03 00:00:00, 80.475
2014-04-04 00:00:00, 80.423
2014-04-07 00:00:00, 80.232
2014-04-08 00:00:00, 79.752
2014-04-09 00:00:00, 79.484
2014-04-10 00:00:00, 79.383
2014-04-11 00:00:00, 79.452
2014-04-14 00:00:00, 79.729
2014-04-15 00:00:00, 79.803
2014-04-16 00:00:00, 79.803
2014-04-17 00:00:00, 79.828
2014-04-18 00:00:00, 79.847
2014-04-21 00:00:00, 79.945
2014-04-22 00:00:00, 79.905
2014-04-23 00:00:00, 79.855
2014-04-24 00:00:00, 79.799
2014-04-25 00:00:00, 79.749
2014-04-28 00:00:00, 79.683
2014-04-29 00:00:00, 79.808
2014-04-30 00:00:00, 79.474
2014-05-01 00:00:00, 79.527
2014-05-02 00:00:00, 79.516
2014-05-05 00:00:00, 79.486
2014-05-06 00:00:00, 79.093
2014-05-07 00:00:00, 79.202
2014-05-08 00:00:00, 79.361
2014-05-09 00:00:00, 79.903
2014-05-12 00:00:00, 79.901
2014-05-13 00:00:00, 80.143
2014-05-14 00:00:00, 80.073
2014-05-15 00:00:00, 80.003
2014-05-16 00:00:00, 80.043
2014-05-19 00:00:00, 79.993
2014-05-20 00:00:00, 80.041
2014-05-21 00:00:00, 80.095
2014-05-22 00:00:00, 80.254
2014-05-23 00:00:00, 80.393
2014-05-26 00:00:00, 80.393
2014-05-27 00:00:00, 80.352
2014-05-28 00:00:00, 80.571
2014-05-29 00:00:00, 80.494
2014-05-30 00:00:00, 80.369
2014-06-02 00:00:00, 80.644
2014-06-03 00:00:00, 80.554
2014-06-04 00:00:00, 80.663
2014-06-05 00:00:00, 80.371
2014-06-06 00:00:00, 80.409
2014-06-09 00:00:00, 80.653
2014-06-10 00:00:00, 80.82
2014-06-11 00:00:00, 80.788
2014-06-12 00:00:00, 80.576
2014-06-13 00:00:00, 80.576
2014-06-16 00:00:00, 80.471
2014-06-17 00:00:00, 80.629
2014-06-18 00:00:00, 80.584
2014-06-19 00:00:00, 80.317
2014-06-20 00:00:00, 80.372
2014-06-23 00:00:00, 80.272
2014-06-24 00:00:00, 80.327
2014-06-25 00:00:00, 80.225
2014-06-26 00:00:00, 80.22
2014-06-27 00:00:00, 80.039
2014-06-30 00:00:00, 79.775
2014-07-01 00:00:00, 79.815
2014-07-02 00:00:00, 79.956
2014-07-03 00:00:00, 80.212
2014-07-04 00:00:00, 80.269
2014-07-07 00:00:00, 80.218
2014-07-08 00:00:00, 80.179
2014-07-09 00:00:00, 79.993
2014-07-10 00:00:00, 80.127
2014-07-11 00:00:00, 80.187
2014-07-14 00:00:00, 80.188
2014-07-15 00:00:00, 80.39
2014-07-16 00:00:00, 80.559
2014-07-17 00:00:00, 80.505
2014-07-18 00:00:00, 80.524
2014-07-21 00:00:00, 80.56
2014-07-22 00:00:00, 80.781
2014-07-23 00:00:00, 80.823
2014-07-24 00:00:00, 80.872
2014-07-25 00:00:00, 81.029
2014-07-28 00:00:00, 81.025
2014-07-29 00:00:00, 81.214
2014-07-30 00:00:00, 81.432
2014-07-31 00:00:00, 81.456
2014-08-01 00:00:00, 81.302
2014-08-04 00:00:00, 81.328
2014-08-05 00:00:00, 81.328
2014-08-06 00:00:00, 81.444
2014-08-07 00:00:00, 81.524
2014-08-08 00:00:00, 81.389
2014-08-11 00:00:00, 81.466
2014-08-12 00:00:00, 81.5
2014-08-13 00:00:00, 81.596
2014-08-14 00:00:00, 81.588
2014-08-15 00:00:00, 81.424
2014-08-18 00:00:00, 81.576
2014-08-19 00:00:00, 81.883
2014-08-20 00:00:00, 82.226
2014-08-21 00:00:00, 82.154
2014-08-22 00:00:00, 82.336
2014-08-25 00:00:00, 82.549
2014-08-26 00:00:00, 82.65
2014-08-27 00:00:00, 82.428
2014-08-28 00:00:00, 82.477
2014-08-29 00:00:00, 82.748
2014-09-01 00:00:00, 82.748
2014-09-02 00:00:00, 82.992
2014-09-03 00:00:00, 82.865
2014-09-04 00:00:00, 83.82
2014-09-05 00:00:00, 83.739
2014-09-08 00:00:00, 84.232
2014-09-09 00:00:00, 84.278
2014-09-10 00:00:00, 84.283
2014-09-11 00:00:00, 84.298
2014-09-12 00:00:00, 84.24
2014-09-15 00:00:00, 84.264
2014-09-16 00:00:00, 84.074
2014-09-17 00:00:00, 84.345
2014-09-18 00:00:00, 84.323
2014-09-19 00:00:00, 84.735
2014-09-22 00:00:00, 84.752
2014-09-23 00:00:00, 84.658
2014-09-24 00:00:00, 85.037
2014-09-25 00:00:00, 85.195
2014-09-26 00:00:00, 85.64
2014-09-29 00:00:00, 85.591
2014-09-30 00:00:00, 85.936
2014-10-01 00:00:00, 85.972
2014-10-02 00:00:00, 85.601
2014-10-03 00:00:00, 86.694
2014-10-06 00:00:00, 85.928
2014-10-07 00:00:00, 85.672
2014-10-08 00:00:00, 85.297
2014-10-09 00:00:00, 85.522
2014-10-10 00:00:00, 85.912
2014-10-13 00:00:00, 85.532
2014-10-14 00:00:00, 85.822
2014-10-15 00:00:00, 85.147
2014-10-16 00:00:00, 84.955
2014-10-17 00:00:00, 85.11
2014-10-20 00:00:00, 84.953
2014-10-21 00:00:00, 85.303
2014-10-22 00:00:00, 85.741
2014-10-23 00:00:00, 85.843
2014-10-24 00:00:00, 85.732
2014-10-27 00:00:00, 85.495
2014-10-28 00:00:00, 85.408
2014-10-29 00:00:00, 85.952
2014-10-30 00:00:00, 86.147
2014-10-31 00:00:00, 86.917
2014-11-03 00:00:00, 87.309
2014-11-04 00:00:00, 86.984
2014-11-05 00:00:00, 87.444
2014-11-06 00:00:00, 88.012
2014-11-07 00:00:00, 87.642
2014-11-10 00:00:00, 87.81
2014-11-11 00:00:00, 87.531
2014-11-12 00:00:00, 87.822
2014-11-13 00:00:00, 87.674
2014-11-14 00:00:00, 87.525
2014-11-17 00:00:00, 87.926
2014-11-18 00:00:00, 87.575
2014-11-19 00:00:00, 87.647
2014-11-20 00:00:00, 87.591
2014-11-21 00:00:00, 88.31
2014-11-24 00:00:00, 88.151
2014-11-25 00:00:00, 87.92
2014-11-26 00:00:00, 87.607
2014-11-27 00:00:00, 87.607
2014-11-28 00:00:00, 88.356
2014-12-01 00:00:00, 87.946
2014-12-02 00:00:00, 88.647
2014-12-03 00:00:00, 88.956
2014-12-04 00:00:00, 88.704
2014-12-05 00:00:00, 89.334
2014-12-08 00:00:00, 89.041
2014-12-09 00:00:00, 88.69
2014-12-10 00:00:00, 88.271
2014-12-11 00:00:00, 88.663
2014-12-12 00:00:00, 88.363
2014-12-15 00:00:00, 88.46
2014-12-16 00:00:00, 88.125
2014-12-17 00:00:00, 89.133
2014-12-18 00:00:00, 89.235
2014-12-19 00:00:00, 89.598
2014-12-22 00:00:00, 89.77
2014-12-23 00:00:00, 90.064
2014-12-24 00:00:00, 89.967
2014-12-25 00:00:00, 89.835
2014-12-26 00:00:00, 90.03
2014-12-29 00:00:00, 90.19
2014-12-30 00:00:00, 89.991
2014-12-31 00:00:00, 90.269
2015-01-01 00:00:00, 90.276
2015-01-02 00:00:00, 91.08
2015-01-05 00:00:00, 91.378
2015-01-06 00:00:00, 91.499
2015-01-07 00:00:00, 91.89
2015-01-08 00:00:00, 92.368
2015-01-09 00:00:00, 91.935
2015-01-12 00:00:00, 91.983
2015-01-13 00:00:00, 92.31
2015-01-14 00:00:00, 92.161
2015-01-15 00:00:00, 92.352
2015-01-16 00:00:00, 92.52
2015-01-19 00:00:00, 92.52
2015-01-20 00:00:00, 93.046
2015-01-21 00:00:00, 92.904
2015-01-22 00:00:00, 94.077
2015-01-23 00:00:00, 94.762
2015-01-26 00:00:00, 94.802
2015-01-27 00:00:00, 94.022
2015-01-28 00:00:00, 94.467
2015-01-29 00:00:00, 94.782
2015-01-30 00:00:00, 94.804
2015-02-02 00:00:00, 94.504
2015-02-03 00:00:00, 93.6
2015-02-04 00:00:00, 93.986
2015-02-05 00:00:00, 93.569
2015-02-06 00:00:00, 94.698
2015-02-09 00:00:00, 94.449
2015-02-10 00:00:00, 94.758
2015-02-11 00:00:00, 94.985
2015-02-12 00:00:00, 94.094
2015-02-13 00:00:00, 94.201
2015-02-16 00:00:00, 94.201
2015-02-17 00:00:00, 94.061
2015-02-18 00:00:00, 94.198
2015-02-19 00:00:00, 94.404
2015-02-20 00:00:00, 94.253
2015-02-23 00:00:00, 94.569
2015-02-24 00:00:00, 94.493
2015-02-25 00:00:00, 94.213
2015-02-26 00:00:00, 95.292
2015-02-27 00:00:00, 95.293
2015-03-02 00:00:00, 95.462
2015-03-03 00:00:00, 95.383
2015-03-04 00:00:00, 95.965
2015-03-05 00:00:00, 96.378
2015-03-06 00:00:00, 97.615
2015-03-09 00:00:00, 97.588
2015-03-10 00:00:00, 98.618
2015-03-11 00:00:00, 99.795
2015-03-12 00:00:00, 99.435
2015-03-13 00:00:00, 100.33
2015-03-16 00:00:00, 99.604
2015-03-17 00:00:00, 99.585
2015-03-18 00:00:00, 98.55
2015-03-19 00:00:00, 99.26
2015-03-20 00:00:00, 97.909
2015-03-23 00:00:00, 97.033
2015-03-24 00:00:00, 97.193
2015-03-25 00:00:00, 96.979
2015-03-26 00:00:00, 97.436
2015-03-27 00:00:00, 97.291
2015-03-30 00:00:00, 97.975
2015-03-31 00:00:00, 98.357
2015-04-01 00:00:00, 98.185
2015-04-02 00:00:00, 97.436
2015-04-03 00:00:00, 96.545
2015-04-06 00:00:00, 96.777
2015-04-07 00:00:00, 97.83
2015-04-08 00:00:00, 97.94
2015-04-09 00:00:00, 99.155
2015-04-10 00:00:00, 99.338
2015-04-13 00:00:00, 99.49
2015-04-14 00:00:00, 98.733
2015-04-15 00:00:00, 98.319
2015-04-16 00:00:00, 97.415
2015-04-17 00:00:00, 97.52
2015-04-20 00:00:00, 97.941
2015-04-21 00:00:00, 98.004
2015-04-22 00:00:00, 97.932
2015-04-23 00:00:00, 97.278
2015-04-24 00:00:00, 96.922
2015-04-27 00:00:00, 96.765
2015-04-28 00:00:00, 96.092
2015-04-29 00:00:00, 95.209
2015-04-30 00:00:00, 94.6
2015-05-01 00:00:00, 95.297
2015-05-04 00:00:00, 95.48
2015-05-05 00:00:00, 95.076
2015-05-06 00:00:00, 94.087
2015-05-07 00:00:00, 94.635
2015-05-08 00:00:00, 94.794
2015-05-11 00:00:00, 95.011
2015-05-12 00:00:00, 94.534
2015-05-13 00:00:00, 93.617
2015-05-14 00:00:00, 93.457
2015-05-15 00:00:00, 93.135
2015-05-18 00:00:00, 94.221
2015-05-19 00:00:00, 95.267
2015-05-20 00:00:00, 95.448
2015-05-21 00:00:00, 95.255
2015-05-22 00:00:00, 96.014
2015-05-25 00:00:00, 96.014
2015-05-26 00:00:00, 97.299
2015-05-27 00:00:00, 97.371
2015-05-28 00:00:00, 96.965
2015-05-29 00:00:00, 96.907
2015-06-01 00:00:00, 97.392
2015-06-02 00:00:00, 95.835
2015-06-03 00:00:00, 95.465
2015-06-04 00:00:00, 95.461
2015-06-05 00:00:00, 96.306
2015-06-08 00:00:00, 95.299
2015-06-09 00:00:00, 95.166
2015-06-10 00:00:00, 94.646
2015-06-11 00:00:00, 94.976
2015-06-12 00:00:00, 94.972
2015-06-15 00:00:00, 94.81
2015-06-16 00:00:00, 94.999
2015-06-17 00:00:00, 94.296
2015-06-18 00:00:00, 94.042
2015-06-19 00:00:00, 94.085
2015-06-22 00:00:00, 94.329
2015-06-23 00:00:00, 95.432
2015-06-24 00:00:00, 95.264
2015-06-25 00:00:00, 95.187
2015-06-26 00:00:00, 95.472
2015-06-29 00:00:00, 94.79
2015-06-30 00:00:00, 95.485
2015-07-01 00:00:00, 96.31
2015-07-02 00:00:00, 96.113
2015-07-03 00:00:00, 96.113
2015-07-06 00:00:00, 96.298
2015-07-07 00:00:00, 96.865
2015-07-08 00:00:00, 96.294
2015-07-09 00:00:00, 96.606
2015-07-10 00:00:00, 96.025
2015-07-13 00:00:00, 96.858
2015-07-14 00:00:00, 96.643
2015-07-15 00:00:00, 97.166
2015-07-16 00:00:00, 97.668
2015-07-17 00:00:00, 97.862
2015-07-20 00:00:00, 98.029
2015-07-21 00:00:00, 97.328
2015-07-22 00:00:00, 97.598
2015-07-23 00:00:00, 97.115
2015-07-24 00:00:00, 97.244
2015-07-27 00:00:00, 96.502
2015-07-28 00:00:00, 96.772
2015-07-29 00:00:00, 96.976
2015-07-30 00:00:00, 97.56
2015-07-31 00:00:00, 97.336
2015-08-03 00:00:00, 97.494
2015-08-04 00:00:00, 97.931
2015-08-05 00:00:00, 97.958
2015-08-06 00:00:00, 97.833
2015-08-07 00:00:00, 97.563
2015-08-10 00:00:00, 97.159
2015-08-11 00:00:00, 97.29
2015-08-12 00:00:00, 96.262
2015-08-13 00:00:00, 96.445
2015-08-14 00:00:00, 96.52
2015-08-17 00:00:00, 96.806
2015-08-18 00:00:00, 97.04
2015-08-19 00:00:00, 96.359
2015-08-20 00:00:00, 95.98
2015-08-21 00:00:00, 95.008
2015-08-24 00:00:00, 93.332
2015-08-25 00:00:00, 94.53
2015-08-26 00:00:00, 95.1
2015-08-27 00:00:00, 95.61
2015-08-28 00:00:00, 96.106
2015-08-31 00:00:00, 95.824
2015-09-01 00:00:00, 95.45
2015-09-02 00:00:00, 95.828
2015-09-03 00:00:00, 96.405
2015-09-04 00:00:00, 96.229
2015-09-07 00:00:00, 96.229
2015-09-08 00:00:00, 95.985
2015-09-09 00:00:00, 96.012
2015-09-10 00:00:00, 95.456
2015-09-11 00:00:00, 95.194
2015-09-14 00:00:00, 95.246
2015-09-15 00:00:00, 95.611
2015-09-16 00:00:00, 95.42
2015-09-17 00:00:00, 94.55
2015-09-18 00:00:00, 94.863
2015-09-21 00:00:00, 95.894
2015-09-22 00:00:00, 96.283
2015-09-23 00:00:00, 96.068
2015-09-24 00:00:00, 95.994
2015-09-25 00:00:00, 96.269
2015-09-28 00:00:00, 96.034
2015-09-29 00:00:00, 95.855
2015-09-30 00:00:00, 96.35
2015-10-01 00:00:00, 96.185
2015-10-02 00:00:00, 95.83
2015-10-05 00:00:00, 96.106
2015-10-06 00:00:00, 95.455
2015-10-07 00:00:00, 95.497
2015-10-08 00:00:00, 95.318
2015-10-09 00:00:00, 94.813
2015-10-12 00:00:00, 94.841
2015-10-13 00:00:00, 94.759
2015-10-14 00:00:00, 93.931
2015-10-15 00:00:00, 94.371
2015-10-16 00:00:00, 94.54
2015-10-19 00:00:00, 94.928
2015-10-20 00:00:00, 94.913
2015-10-21 00:00:00, 95.035
2015-10-22 00:00:00, 96.378
2015-10-23 00:00:00, 97.127
2015-10-26 00:00:00, 96.861
2015-10-27 00:00:00, 96.906
2015-10-28 00:00:00, 97.782
2015-10-29 00:00:00, 97.282
2015-10-30 00:00:00, 96.946
