china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index, value,CHN_NGDP_RPCH,CHN_PCPI,CHN_PPPEX,COL_NGDP_RPCH,COL_PCPI,COL_PPPEX,COL_TMG_RPCH,COL_TXG_RPCH,USA_NGDP_RPCH,USA_PCPI,USA_PPPEX,USA_TMG_RPCH,USA_TXG_RPCH
,3772310.0,127.95,128010.0,549984.0,58.62,21240.0,15.47,31.37,82.279,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3772910.0,127.55,128010.0,549984.0,56.34,21240.0,14.95,33.12,83.024,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3772598.0,129.4,128010.0,549984.0,59.03,21240.0,15.61,30.24,82.667,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3772598.0,132.3,128010.0,549984.0,59.65,25914.0,15.63,28.8,81.978,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3777653.0,133.3,128010.0,549984.0,62.04,25914.0,15.38,29.03,80.985,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3779743.0,135.8,128010.0,549984.0,61.05,25914.0,15.62,31.35,80.558,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3758892.0,135.0,128010.0,549984.0,61.67,25914.0,15.7,32.63,79.958,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3745979.0,136.45,128010.0,549984.0,62.45,30474.0,15.94,30.62,80.131,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3737042.0,135.5,128010.0,549984.0,63.45,30474.0,15.77,32.36,80.332,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3720871.0,136.8,128010.0,549984.0,65.08,30474.0,15.64,31.67,80.433,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3699252.0,137.4,128010.0,549984.0,66.31,30474.0,15.58,28.92,79.348,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3699252.0,137.4,128010.0,552180.0,66.31,30474.0,15.58,28.92,79.348,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3687906.0,142.25,128010.0,552180.0,68.58,30474.0,15.85,30.04,79.171,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3685005.0,142.0,128010.0,552180.0,68.55,36226.0,15.44,29.63,78.404,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3673782.0,138.35,128010.0,552180.0,66.12,36226.0,14.89,31.02,79.5,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3669344.0,139.2,128010.0,552180.0,68.81,36226.0,15.24,30.18,79.414,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3670818.0,133.85,128010.0,552180.0,68.44,36226.0,15.53,29.62,80.67,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3677318.0,130.05,128010.0,552180.0,68.09,36226.0,15.37,29.77,80.909,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3681167.0,131.15,128010.0,552180.0,70.01,33620.0,15.56,28.27,79.787,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3684202.0,130.3,128010.0,552180.0,71.33,33620.0,15.38,28.46,80.329,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3676712.0,131.6,128010.0,552180.0,72.68,33620.0,15.35,28.11,79.41,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3672461.0,129.55,128010.0,552180.0,72.04,33620.0,15.2,28.15,80.142,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3669426.0,121.35,128010.0,552180.0,70.62,33620.0,14.86,30.81,81.14,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3663586.0,122.4,128010.0,552180.0,70.47,20791.0,14.8,32.68,80.709,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3660650.0,118.45,128010.0,552180.0,71.03,20791.0,14.99,31.54,80.169,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3662350.0,120.45,128010.0,552180.0,71.37,20791.0,14.87,30.03,80.609,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3667090.0,116.7,128010.0,552180.0,69.55,20791.0,15.0,27.99,80.264,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3642967.0,117.7,128010.0,552180.0,66.93,20791.0,15.07,31.17,80.783,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3644435.0,116.15,128010.0,552180.0,69.24,14053.0,15.86,30.58,79.841,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3633119.0,116.15,128010.0,552180.0,68.67,14053.0,15.94,29.05,80.556,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3633718.0,117.55,128010.0,552180.0,70.23,14053.0,16.65,26.36,80.403,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3632818.0,116.75,128010.0,552180.0,69.16,14053.0,16.26,25.93,79.878,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3627082.0,117.85,128010.0,552180.0,71.49,14053.0,16.93,25.35,79.835,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3614936.0,117.3,128010.0,628000.0,69.89,10624.0,16.81,26.35,80.133,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3596788.0,116.4,128010.0,628000.0,69.31,10624.0,17.75,26.22,79.634,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3596788.0,115.05,128010.0,628000.0,66.73,10624.0,17.58,27.95,80.151,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3589164.0,115.05,128010.0,628000.0,66.73,10624.0,17.58,27.95,80.382,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3592574.0,115.4,128010.0,628000.0,64.05,10624.0,17.32,29.0,80.454,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3591098.0,114.0,128010.0,628000.0,62.93,7860.0,16.96,30.85,80.621,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3588578.0,113.0,128010.0,628000.0,60.14,7860.0,17.21,31.3,80.766,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3580299.0,113.55,128010.0,628000.0,60.41,7860.0,17.1,29.78,79.864,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3572195.0,112.3,128010.0,628000.0,59.89,7860.0,17.27,29.02,80.233,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3573104.0,112.3,128010.0,628000.0,59.69,7860.0,17.54,26.31,80.126,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3571469.0,112.9,128010.0,628000.0,59.52,3173.0,17.68,25.02,80.184,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3561362.0,115.65,128010.0,628000.0,61.54,3173.0,17.77,25.89,79.316,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3550801.0,113.5,128010.0,628000.0,62.02,3173.0,17.39,25.42,79.216,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3549951.0,116.25,128010.0,628000.0,63.56,3173.0,17.3,24.34,79.347,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3551526.0,119.75,128010.0,628000.0,63.98,3173.0,17.74,24.4,78.907,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3551716.0,119.95,128010.0,628000.0,64.72,5096.0,17.8,23.87,78.927,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3552690.0,120.1,128010.0,628000.0,65.4,5096.0,17.99,23.47,78.706,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3530129.0,124.55,128010.0,628000.0,67.16,5096.0,18.26,23.43,78.803,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3526373.0,123.95,128010.0,628000.0,68.05,5096.0,18.43,23.09,78.749,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3529901.0,124.45,128010.0,628000.0,68.38,5096.0,18.45,24.28,78.626,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3535105.0,122.8,128010.0,628000.0,67.23,6215.0,18.5,25.01,78.85,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3542813.0,122.85,128010.0,628000.0,63.35,6215.0,18.56,25.61,79.63,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3518446.0,124.95,128010.0,628000.0,66.94,6215.0,18.75,25.4,79.285,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3516536.0,127.85,128010.0,590000.0,69.45,6215.0,18.61,25.92,78.347,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3520229.0,133.05,128010.0,590000.0,71.58,6215.0,19.14,25.56,77.639,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3513254.0,133.0,128010.0,590000.0,71.42,14726.0,19.35,24.89,77.765,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3515442.0,131.5,128010.0,590000.0,71.97,14726.0,19.37,24.9,77.517,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3517942.0,134.7,128010.0,590000.0,71.94,14726.0,19.8,25.67,78.065,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3508893.0,137.9,128010.0,590000.0,70.93,14726.0,20.81,24.76,78.975,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3499220.0,135.85,128010.0,590000.0,70.6,14726.0,22.0,24.99,79.256,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3496206.0,136.9,128010.0,590000.0,69.45,22569.0,21.92,25.99,79.176,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3498223.0,135.55,128010.0,590000.0,70.16,22569.0,22.97,25.45,78.79,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3498473.0,132.75,128010.0,590000.0,70.52,22569.0,22.21,24.71,78.489,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3474665.0,128.95,128010.0,590000.0,67.51,22569.0,21.98,24.27,78.885,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3472708.0,125.45,128010.0,590000.0,66.75,22569.0,21.83,27.89,79.292,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3465931.0,124.75,128010.0,590000.0,69.19,22795.0,21.78,26.18,78.937,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3445611.0,125.35,128010.0,590000.0,72.42,22795.0,22.67,26.26,78.469,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3443686.0,122.7,128010.0,590000.0,72.54,22795.0,21.97,25.09,78.384,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3445499.0,123.7,128010.0,590000.0,73.89,22795.0,21.84,25.01,78.044,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3449908.0,121.0,128010.0,590000.0,74.37,22795.0,21.79,25.14,78.271,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3448484.0,120.05,128010.0,590000.0,72.05,14468.0,21.92,24.92,78.243,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3432542.0,123.6,128010.0,590000.0,71.43,14468.0,22.37,24.95,78.661,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3432396.0,120.15,128010.0,590000.0,72.49,14468.0,22.49,24.68,78.009,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3420824.0,121.1,128010.0,590000.0,72.74,14468.0,23.52,24.76,78.366,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3415830.0,120.9,128010.0,472000.0,69.96,14468.0,24.39,26.01,78.172,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3418375.0,119.2,128010.0,472000.0,68.05,7981.0,24.24,29.15,78.76,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3383694.0,120.4,128010.0,472000.0,68.05,7981.0,23.68,28.9,78.376,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3377694.0,119.8,128010.0,472000.0,67.96,7981.0,23.14,27.1,78.465,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3377960.0,122.85,128010.0,472000.0,68.02,7981.0,21.6,25.26,78.136,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3375091.0,123.0,128010.0,472000.0,71.1,5888.0,20.87,25.62,77.323,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3377119.0,123.7,128010.0,472000.0,71.31,5888.0,20.99,24.32,77.09,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3382188.0,123.4,128010.0,472000.0,71.94,5888.0,21.79,23.55,76.817,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3374594.0,125.3,128010.0,472000.0,69.29,5888.0,21.21,24.15,76.608,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3378671.0,132.1,128010.0,472000.0,68.86,5888.0,22.06,23.86,76.695,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3369166.0,133.6,128010.0,472000.0,70.93,12256.0,21.78,23.42,76.544,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3371594.0,133.2,128010.0,472000.0,72.51,12256.0,22.49,23.69,76.236,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3370469.0,135.05,128010.0,472000.0,72.47,12256.0,22.66,23.65,76.188,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3373817.0,134.8,128010.0,472000.0,72.04,12256.0,21.91,23.92,76.425,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3362480.0,135.65,128010.0,472000.0,69.71,12256.0,21.86,24.06,76.776,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3358474.0,138.05,128010.0,472000.0,71.55,21226.0,22.15,23.08,76.118,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3358920.0,136.4,128010.0,472000.0,68.97,21226.0,21.55,23.49,76.047,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3361466.0,129.3,128010.0,472000.0,65.89,21226.0,21.44,24.95,76.9,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3348666.0,127.7,128010.0,472000.0,66.02,21226.0,21.59,25.61,76.812,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3350991.0,127.15,128010.0,472000.0,66.84,21226.0,22.65,24.88,77.051,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3348031.0,125.5,128010.0,472000.0,66.71,19586.0,23.46,25.19,77.124,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3351706.0,127.8,128010.0,501421.0,70.61,19586.0,24.12,25.61,76.653,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3353072.0,126.7,128010.0,501421.0,70.82,19586.0,24.64,28.27,77.188,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3347478.0,129.7,128010.0,501421.0,69.95,19586.0,23.78,28.68,77.003,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3332209.0,129.45,128010.0,501421.0,70.41,19586.0,24.19,26.84,76.642,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3326164.0,133.6,128010.0,501421.0,70.88,19639.0,24.0,25.7,76.335,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3314687.0,134.25,128010.0,501421.0,69.57,19639.0,23.12,24.68,76.494,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3312507.0,137.9,128010.0,501421.0,71.69,19639.0,22.54,24.18,75.966,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3313184.0,135.65,128010.0,501421.0,71.77,19639.0,21.24,23.12,76.431,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3313334.0,138.05,128010.0,501421.0,73.27,19639.0,21.63,23.01,76.126,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3304879.0,138.45,128010.0,501421.0,74.15,27170.0,22.79,22.99,75.976,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3300954.0,139.25,128010.0,501421.0,75.18,27170.0,22.71,22.86,75.551,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3303529.0,137.75,128010.0,501421.0,77.58,27170.0,23.85,21.72,75.481,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3301009.0,142.85,128010.0,501421.0,78.53,27170.0,23.91,21.43,75.597,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3299592.0,144.25,128010.0,501421.0,79.61,27170.0,24.17,21.49,75.51,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3298057.0,141.8,128010.0,501421.0,79.09,35158.0,23.59,20.9,75.565,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3300074.0,144.3,128010.0,501421.0,81.37,35158.0,24.04,22.22,74.972,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3300699.0,143.65,128010.0,501421.0,81.19,35158.0,23.08,20.69,75.094,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3299424.0,137.15,128010.0,501421.0,80.5,35158.0,23.12,22.27,75.468,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3298200.0,136.5,128010.0,501421.0,78.68,35158.0,22.94,24.31,76.061,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3292307.0,136.35,128010.0,501421.0,79.55,35290.0,22.65,24.83,76.135,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3293659.0,134.6,128010.0,501421.0,77.46,35290.0,21.93,27.91,76.425,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3285019.0,136.75,128010.0,501421.0,79.87,35290.0,22.81,24.76,75.917,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3275165.0,135.5,128010.0,501421.0,77.0,35290.0,22.81,30.69,76.3,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3275165.0,135.5,128010.0,534891.0,77.0,35290.0,22.81,30.69,76.3,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3273563.0,142.35,128010.0,534891.0,78.13,35290.0,23.44,29.78,76.29,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3214386.0,141.1,128010.0,534891.0,79.6,35825.0,23.97,28.81,76.386,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3213636.0,140.75,128010.0,534891.0,80.4,35825.0,23.59,27.72,75.643,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3194706.0,142.1,128010.0,534891.0,79.62,35825.0,22.76,25.43,75.741,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3192495.0,138.9,128010.0,534891.0,77.43,35825.0,22.43,24.19,75.819,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3184620.0,140.05,128010.0,534891.0,79.43,35825.0,22.41,23.15,75.026,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3180726.0,134.05,128010.0,534891.0,79.05,37306.0,21.91,22.84,75.021,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3183876.0,132.7,128010.0,534891.0,79.28,37306.0,22.67,23.04,75.162,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3164885.0,130.65,128010.0,534891.0,76.94,37306.0,22.69,24.24,75.596,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3167928.0,131.1,128010.0,534891.0,76.35,37306.0,22.72,23.36,75.334,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3174881.0,136.35,128010.0,534891.0,78.9,37306.0,23.23,22.89,74.894,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3171149.0,135.75,128010.0,534891.0,79.14,24893.0,23.1,22.41,75.369,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3175561.0,138.05,128010.0,534891.0,79.58,24893.0,23.3,21.63,75.185,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3172571.0,135.05,128010.0,534891.0,77.46,24893.0,22.74,22.63,75.293,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3178606.0,134.6,128010.0,534891.0,76.72,24893.0,22.47,22.19,75.656,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3170426.0,136.3,128010.0,534891.0,77.56,24893.0,22.14,21.16,75.085,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3176426.0,136.05,128010.0,534891.0,76.02,23287.0,22.08,20.47,75.068,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3176426.0,138.8,128010.0,534891.0,77.96,23287.0,22.32,20.48,74.269,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3177913.0,138.8,128010.0,534891.0,77.96,23287.0,22.32,20.48,74.826,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3181057.0,137.95,128010.0,534891.0,76.05,23287.0,22.77,24.74,74.996,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
,3174354.0,141.8,128010.0,615877.0,77.28,23287.0,22.64,24.51,74.879,9.592,84.827,3.193,3.283,68.282,1056.868,6.779,7.423,0.122,215.254,1.0,-3.271,5.862
